epoch_time,status,satellite_count,raw_satellite_count,spp_x,spp_y,spp_z,error_3d_before,PDOP,GDOP,clock_bias,iteration_count,failure_reason
2026-05-03 00:00:00,成功,6,24,-2199996.323682968,4949995.286063536,3299994.1314379987,8.377142941850417,2.402739733603343,2.835375295020214,76.7626901617481,2,
2026-05-03 00:00:30,成功,6,24,-2200006.7237010347,4950002.657568489,3299999.6070441776,7.240527615914081,2.4036763699309516,2.836122004025665,64.17410003361199,2,
2026-05-03 00:01:00,成功,6,24,-2200009.487980968,4950000.78952222,3300004.888436322,10.702426727525431,2.404636173373827,2.8368871683393664,101.10379083357026,2,
2026-05-03 00:01:30,成功,6,24,-2199996.3114669845,4949987.238153182,3299992.587321519,15.212422958803009,2.4056212390391116,2.8376737597349933,56.797217282718165,2,
2026-05-03 00:02:00,成功,6,24,-2199996.770862003,4949997.366601317,3299996.7899694378,5.259887549916129,2.4066241565919655,2.8384716543344855,59.63900604597437,2,
2026-05-03 00:02:30,成功,6,24,-2199992.912415894,4950002.91973812,3300002.4773781975,8.055812924941353,2.4076493063213884,2.839286920699998,73.31905271862051,2,
2026-05-03 00:03:00,成功,6,24,-2200007.6795293544,4950003.617632385,3300006.8596567577,10.914088418843672,2.40869579895152,2.8401183411601427,76.69741893171363,2,
2026-05-03 00:03:30,成功,6,24,-2200002.8848327044,4950002.20769751,3300002.491271688,4.4048408202162355,2.40976581260712,2.840969092722682,79.21369596481736,2,
2026-05-03 00:04:00,成功,6,24,-2199994.8734213277,4949996.379077079,3299993.587684884,8.972774199168924,2.4108582900419857,2.841837736817127,58.36378379299294,2,
2026-05-03 00:04:30,成功,6,24,-2199993.264838298,4949996.905081192,3299998.179642403,7.632471903835834,2.411970175215571,2.8427201360735537,69.10335548803931,2,
2026-05-03 00:05:00,成功,6,24,-2199995.509412674,4949994.613590149,3299997.5285891383,7.435499799110272,2.413103951514649,2.8436197624998734,48.46496868254894,2,
2026-05-03 00:05:30,成功,6,24,-2199997.281446313,4950001.114211617,3299992.4010133287,8.14718356901477,2.414258763826395,2.844535554997965,91.7475348702359,2,
2026-05-03 00:06:00,成功,6,24,-2200003.9918702873,4950000.945250192,3299998.816571756,4.269546665054266,2.4154339961118336,2.8454666714987806,69.62861820068007,2,
2026-05-03 00:06:30,成功,6,24,-2199997.7558140764,4950000.380845991,3299994.067638032,6.354079999987627,2.4166320469661464,2.846416559358344,67.70251381470094,2,
2026-05-03 00:07:00,成功,6,24,-2199997.248506473,4949994.458965374,3300000.116415497,6.187675971018838,2.4178502781925464,2.8473815859186073,57.59187095902216,2,
2026-05-03 00:07:30,成功,6,24,-2200004.6034541214,4950006.0131056765,3300004.0611674148,8.59315486275875,2.4190879207928053,2.848360827729465,103.26318340138185,2,
2026-05-03 00:08:00,成功,6,24,-2200000.1118314518,4949998.272649558,3300000.740280292,1.8826207087193465,2.4203491970329534,2.849360116607627,79.37805091772519,2,
2026-05-03 00:08:30,成功,6,24,-2199994.365585853,4949994.727194995,3299999.1490354855,7.763583966848852,2.4216308567551086,2.8503750912952346,76.94263030241598,2,
2026-05-03 00:09:00,成功,6,24,-2200003.0765295485,4950002.8924470255,3300003.591347897,5.543380157920134,2.4229310551357806,2.8514032584572613,83.11897068534077,2,
2026-05-03 00:09:30,成功,6,24,-2199997.543114973,4949999.492533388,3299990.0403742385,10.270732773584454,2.4242551702656567,2.8524521102421643,59.78098038965084,2,
2026-05-03 00:10:00,成功,6,24,-2199999.8403997542,4950004.054914183,3300002.9360826765,5.008830477582704,2.425596408381627,2.85351236797548,82.67998638024791,2,
2026-05-03 00:10:30,成功,6,24,-2200001.7183090122,4949998.475044034,3300006.343175569,6.746402957037391,2.426959810182599,2.854591005041796,85.3029733306127,2,
2026-05-03 00:11:00,成功,6,24,-2199996.192665864,4949994.786778344,3300003.0660080505,7.146599095131757,2.428344486213394,2.8556869338629216,92.50816834308424,2,
2026-05-03 00:11:30,成功,6,24,-2199990.102876711,4949988.328732069,3299986.421120629,20.458678097250147,2.429750982372925,2.856800937912551,49.44519261350821,2,
2026-05-03 00:12:00,成功,6,24,-2200000.6858461774,4950004.158717346,3300001.3049838543,4.412289406428145,2.4311722889625855,2.8579234833833267,46.22124314040292,2,
2026-05-03 00:12:30,成功,6,24,-2200008.266904257,4950004.481065191,3300001.6988298316,9.555504907442522,2.4326164582517205,2.85906565516433,87.55576119029044,2,
2026-05-03 00:13:00,成功,6,24,-2200007.0041239397,4950004.507145181,3300009.923919764,12.955936605567237,2.43408052128226,2.8602235250155923,76.63333738971686,2,
2026-05-03 00:13:30,成功,6,24,-2200001.4031094154,4950006.610657303,3299997.7525454867,7.121836686867786,2.4355666023501596,2.861400066554842,76.06154557336129,2,
2026-05-03 00:14:00,成功,6,24,-2200005.9756882438,4950003.216979003,3300003.623893605,7.693530317771859,2.43707087761874,2.8625900372657846,87.6639756909959,2,
2026-05-03 00:14:30,成功,6,24,-2200002.4276349153,4950003.64084233,3300005.2445340343,6.830393940961123,2.438595615871908,2.863796721542401,76.08457360176307,2,
2026-05-03 00:15:00,成功,6,24,-2200001.345136142,4950005.250479819,3300005.2743769474,7.562802506753656,2.440140135812587,2.8650192102149834,79.85447326518111,2,
2026-05-03 00:15:30,成功,6,24,-2199996.3836808945,4949996.626724235,3299996.3621276766,6.139288908520859,2.441706235517935,2.866260034169589,69.97944795275214,2,
2026-05-03 00:16:00,成功,6,24,-2200007.4547463413,4950001.045607497,3300009.745818477,12.314524588485563,2.443288163573029,2.8675113803921515,73.04592381929227,2,
2026-05-03 00:16:30,成功,6,24,-2199997.8827526844,4949993.925893043,3300000.0639761216,6.432853524101227,2.4448938509677474,2.8687842641337244,59.6536257988965,2,
2026-05-03 00:17:00,成功,6,24,-2200004.8479026053,4950005.450602491,3300003.1220432697,7.934631772645298,2.4465156819194154,2.8700682657273244,66.19032029669616,2,
2026-05-03 00:17:30,成功,6,24,-2200005.0739126825,4949999.507946455,3300001.720323149,5.3801689878675,2.448159103049782,2.8713709139500865,99.45927482771387,2,
2026-05-03 00:18:00,成功,6,24,-2199998.0480125537,4949999.892656708,3299998.4453208027,2.497759992304327,2.4498221045507114,2.8726896059087164,54.4663317862275,2,
2026-05-03 00:18:30,成功,6,24,-2199995.6579267527,4950000.061932144,3299991.805444969,9.27405886511832,2.4515045826069866,2.874024201220722,84.23579277368029,2,
2026-05-03 00:19:00,成功,6,24,-2200000.9984021573,4949999.623996551,3300006.0890028826,6.181758776074858,2.4532040895402947,2.875371424287804,74.32693574533764,2,
2026-05-03 00:19:30,成功,6,24,-2199998.392721875,4949996.724436408,3299993.572757571,7.390676901183097,2.4549259749529693,2.8767387142027294,76.66741572626015,2,
2026-05-03 00:20:00,成功,6,24,-2200000.2406645957,4949997.497421371,3300004.751560667,5.375699769859198,2.4566643888856636,2.8781181322927183,62.917221513306686,2,
2026-05-03 00:20:30,成功,6,24,-2199998.914698242,4949998.586151873,3300006.985990572,7.2097788247275005,2.458422954194283,2.8795147192831343,68.36838449931507,2,
2026-05-03 00:21:00,成功,6,24,-2199995.3012271817,4950001.816255965,3299995.7060946818,6.619280520691776,2.4602018555872274,2.880928800730141,81.21269457742576,2,
2026-05-03 00:21:30,成功,6,24,-2199998.060980093,4950000.936899246,3299999.274286003,2.272496248896464,2.4619983769144533,2.882356698246681,72.42963193846282,2,
2026-05-03 00:22:00,成功,6,24,-2200004.917599986,4950003.228139005,3300003.6937237806,6.946025224641854,2.46381335854904,2.8837996600854123,82.6601795144399,2,
2026-05-03 00:22:30,成功,5,24,-2199993.4073590757,4949999.316742717,3299996.2581041665,7.611277113573429,3.1360936874217282,3.7329409709734054,72.7337433163176,2,
2026-05-03 00:23:00,成功,5,24,-2199998.4212834425,4949986.299406318,3299999.887892732,13.791706973678634,3.1391670191027874,3.7365445715979546,47.12279038824126,2,
2026-05-03 00:23:30,成功,5,24,-2199995.6049135476,4949997.661149108,3300003.187590501,5.91166149405504,3.1422394265154487,3.740147317966903,66.72198646680324,2,
2026-05-03 00:24:00,成功,5,24,-2200001.6988803307,4949995.960466012,3299993.047419829,8.218418354633648,3.145316441851811,3.7437563320377993,74.97060081265559,2,
2026-05-03 00:24:30,成功,5,24,-2200000.382868573,4950005.122810049,3300001.277722449,5.293613680557551,3.1483926142953944,3.7473642431738794,71.8581600011541,2,
2026-05-03 00:25:00,成功,5,24,-2199997.9209030955,4949992.688799443,3299990.8854417335,11.868086194495072,3.1514755957294303,3.750980944783118,59.21644094473626,2,
2026-05-03 00:25:30,成功,5,24,-2200001.339943992,4949995.175073214,3300006.9001144823,8.525664095042979,3.1545559604535205,3.7545935836828574,62.472985833406554,2,
2026-05-03 00:26:00,成功,5,24,-2200005.40655764,4950010.620972305,3300000.0796245276,11.918148273783157,3.157638960857728,3.758208724341598,116.1019149359685,2,
2026-05-03 00:26:30,成功,6,24,-2200001.100066537,4950007.976698725,3299998.103395555,8.272543583949858,2.506933474386177,2.9477306150786275,95.51012940399467,2,
2026-05-03 00:27:00,成功,6,24,-2199995.0937709133,4950000.720482504,3300001.6309360745,5.220165837291972,2.5077852722319864,2.9487998619911746,72.832157137271,2,
2026-05-03 00:27:30,成功,6,24,-2200005.2168039517,4949996.274419143,3299999.174938391,6.463414179190389,2.508582381961955,2.9497938885648156,80.02640095820473,2,
2026-05-03 00:28:00,成功,6,24,-2200001.1535668797,4950001.778563583,3300000.2581045376,2.1355614994606005,2.509323425503551,2.9507109471383037,92.52193387891606,2,
2026-05-03 00:28:30,成功,6,24,-2200000.477824564,4950001.1656695,3300001.772532658,2.17462036258601,2.5100099261949103,2.9515531390187117,75.13448300520386,2,
2026-05-03 00:29:00,成功,6,24,-2200004.7335577323,4950003.868588203,3299999.3402485615,6.148806018026111,2.5106404905500863,2.952318538605006,66.37211881149871,2,
