epoch,x_m,y_m,z_m,lat_deg,lon_deg,height_m,receiver_clock_bias_m,receiver_clock_bias_s,num_sats,GDOP,PDOP,HDOP,VDOP,TDOP,converged,iterations,message,error_3d_m
2026-04-01 00:00:00,-2267799.63769854,5009339.159195515,3220999.8906876515,30.52852665004615,114.35694429363329,41.03562181722373,69.45994238717266,2.3169342834893017e-07,19,0.4700051782679597,0.4456675454323438,0.3562974468956222,0.2677156894680466,0.1492826398045209,True,2,定位解算收敛,0.9220432304979868
2026-04-01 00:05:00,-2267799.3083301983,5009339.171680454,3221000.1085628783,30.528528913185387,114.35694111350674,41.0390846459195,69.48268362320152,2.3176928494712674e-07,20,0.4701360791029795,0.44581814967134364,0.35605290360486597,0.26829117095224103,0.1492451349221892,True,2,定位解算收敛,1.084576545556006
2026-04-01 00:10:00,-2267800.372515229,5009340.408169983,3221000.616803208,30.528525689830662,114.356945901521,42.645588473416865,55.90127474218215,1.86466581297993e-07,20,0.47026019087766596,0.44596129422052616,0.3558178588055633,0.26884033792917106,0.14920848227045316,True,2,定位解算收敛,0.8281404036334896
2026-04-01 00:15:00,-2267800.448671053,5009340.427413091,3221000.5025787516,30.528524578094757,114.35694654172372,42.629720689728856,57.850255741470804,1.929676821338541e-07,17,0.47037686780274923,0.44609628481757846,0.3555936008936161,0.269360513682978,0.14917272685004773,True,2,定位解算收敛,0.7978552913713512
2026-04-01 00:20:00,-2267800.132980916,5009339.636815994,3221000.6146627837,30.52852934559384,114.35694694253314,41.954118866473436,57.26009054246373,1.9099910292761178e-07,21,0.4704856175239444,0.4462225897814518,0.35538134439179153,0.26984940186991097,0.14913791156383244,True,2,定位解算收敛,0.7262209607950163
2026-04-01 00:25:00,-2267799.846254447,5009339.471251793,3221000.0591189,30.528526262045933,114.35694493231134,41.440141851082444,54.13385565509954,1.8057110581180643e-07,12,0.47058610492283787,0.446339843340087,0.3551822278708556,0.27030508829385547,0.14910407906423892,True,4,定位解算收敛,0.553811705896201
2026-04-01 00:30:00,-2267800.612209819,5009342.199802707,3221001.283847126,30.52852294113599,114.35694047757258,44.47548572905362,69.24828251894905,2.309874070245925e-07,21,0.47067815405588215,0.44644784706891805,0.3549973046730043,0.2707260494067281,0.14907127339960818,True,2,定位解算收敛,2.619579404240966
2026-04-01 00:35:00,-2267800.047969746,5009340.274104138,3221000.0615029144,30.528522548163075,114.35694339695038,42.14301709178835,35.18670721526156,1.1737022155261012e-07,20,0.4707617502435297,0.44654656962281086,0.3548275518125546,0.27111113462307074,0.14903954727001675,True,2,定位解算收敛,0.2849855845878463
2026-04-01 00:40:00,-2267800.1263942956,5009340.623775183,3221000.605018055,30.528525163388235,114.35694263873572,42.72135508060455,70.57784272634093,2.354223425004939e-07,20,0.47083700458952066,0.44663611642078777,0.3546738309592175,0.2714595625947922,0.14900894066930623,True,2,定位解算收敛,0.8781331585366638
2026-04-01 00:45:00,-2267800.116199416,5009340.437959549,3220999.519585017,30.528517524680073,114.35694334047082,42.02055784035474,68.29445613473527,2.2780578467632855e-07,20,0.47090416528336904,0.4467167350811413,0.35453691314603036,0.27177089361894274,0.14897950019943,True,2,定位解算收敛,0.6603858165192873
2026-04-01 00:50:00,-2267799.2999375975,5009339.490592731,3220999.3154759104,30.5285214357306,114.35693966337463,40.883494165726006,61.958320408448536,2.0667071087041335e-07,21,0.47096359649085207,0.44678879549518996,0.35441745418492643,0.2720450255915705,0.14895127203067254,True,2,定位解算收敛,1.10370121054783
2026-04-01 00:55:00,-2267799.8965505594,5009340.317890678,3221000.507570426,30.528526117382302,114.35694177146442,42.35017297137529,59.875987497730726,1.9972479593776415e-07,21,0.471015752089383,0.4468527643473282,0.3543159909809646,0.2722821542812268,0.14892429523579528,True,2,定位解算收敛,0.6077696989711044
2026-04-01 01:00:00,-2267800.2557989624,5009340.419352014,3221000.9864712465,30.528528735959224,114.35694474555865,42.8006790690124,72.14218600647051,2.406404300086512e-07,20,0.47106117416001375,0.4469091995942061,0.35423294526856886,0.2724827575614447,0.14889861355659723,True,3,定位解算收敛,1.1020048732214947
